id,sigla,nome,casa,siglaTipo,descricaoTipo,dataInicio,dataFim
7378493,,1ª Câmara de Coordenação e Revisão -Direitos Sociais e Fiscalização de Atos Administrativos em Geral,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378350,,1ª Câmara de Coordenação e Revisão do Ministério Público Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
301,,"1º Vice-Presidente da Mesa do Congresso Nacional, no exercício da Presidência",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376109,,"2ª Vara Cível, Família e Sucessões Inf. e Juvent. de Guaraí",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376147,,"2ª Vara de Família, Sucessões, Órfãos, Interditos e Ausentes do Tribunal de Justiça de Roraima",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7217780,TORIA,???,SF,COLEGIADO_LEGISLATIVO,Colegiado Legislativo,1900-01-01,1999-01-31
7380112,,ABA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359096,,ABAC - Associação Brasileira de Administradoras de Consórcios,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374323,,ABCA - ABRAJI - ABRA - AJOR - CLUBE DA VOZ - COMISSÃO ESPECIAL DE DIREITOS AUTORAIS DO CONSELHO FEDE,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361383,,ABDIB,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380109,,ABERT E ABRATEL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360153,,ABES e MCB,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360151,,ABES e MCB,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360155,,ABES e MCB,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376552,,ABF - ASSOCIAÇÃO BRASILEIRA DE FRANCHSING,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377177,,ABH - Associação Brasileira da Indústria de Hotéis Nacional,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7352567,,"ABIFER, ABRATEC, ABTL, ABTP, ABTRA, ANTF, ATP e FENOP",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7372322,,ABIGRAF NACIONAL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376293,,ABIMDE,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377190,,ABIÓPTICA - Associação Brasileira da Indústria Óptica,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7373908,,ABMCJ - Associação  Brasileira das Mulheres de Carreira Jurídica,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7373786,,ABRAGE - ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS GERADORAS DE ENERGIA ELÉTRICA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361093,,ABRAMPA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380104,,ABRATEL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380115,,ABRAÇO/RS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377245,,ABRUC - Associação Brasileira das Instituições Comunitárias de Educação Superior,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380095,,ABTVU - ASSOCIAÇÃO BRASILEIRA DE TELEVISÃO POR ASINATURA EM UHF,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7373213,,AC Minas,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377576,,ACADEMIA DE CIÊNCIAS FARMACÊUTICAS DO BRASIL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380097,,ACAERT,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374063,,ACT - Promoção da Saúde,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359296,,ADCAP - Associação de profissionais dos Correios,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359382,,"ADCAP e Câmaras Municipais de Machado, São Luís e Dom Silvério",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380675,,ADEPOL DO BRASIL - FENDEPOL - FENAPPI - FENEME - ADPF - AMEBRASIL - FENADEPOL - COBRAPOL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7349811,,ADVOCACIA GERAL DA UNIÃO,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378837,,"AEXSBR - Associação dos Ex-empregados do Sistema Petrobras, BR e Liquigas",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380672,,AGENDA 227,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360833,,AGROPASTORIL MATO GROSSO ACRE LTDA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378727,,AGT BRASIL - ASSOCIAÇÃO DOS AGENTES DE TRÂNSITO DO BRASIL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376146,,AGT BRASIL - ASSOCIAÇÃO DOS AGENTES DE TRÂNSITO DO BRASIL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7379345,,AGT BRASIL - Associação dos Agentes de Trânsito do Brasil,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360007,,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360006,,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA - ANEEL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360010,,AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR - ANS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7372556,,AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR - ANS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360005,,AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES - ANATEL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7365704,,AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES - ANATEL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359671,,AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES - ANATEL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7364334,,AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES - ANATEL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359128,,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361203,,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7381110,,AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA - ANVISA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375745,,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380140,,ALBA - Assembleia Legislativa da Bahia,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380920,,ALBA - Assembleia Legislativa da Bahia,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380141,,ALBA - Assembleia Legislativa da Bahia,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378911,,ALEPE - Assembleia Legislativa do Estado do Pernambuco,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7381287,,ALEPE - Assembleia Legislativa do Estado do Pernambuco,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7381063,,ALEPE - Assembleia Legislativa do Estado do Pernambuco,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380972,,ALEPE - Assembleia Legislativa do Estado do Pernambuco,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376984,,ALEPE - Assembleia Legislativa do Estado do Pernambuco,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378342,,ALEPE - Assembleia Legislativa do Estado do Pernambuco,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7381139,,ALEPE - Assembleia Legislativa do Estado do Pernambuco,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378912,,ALEPE - Assembleia Legislativa do Estado do Pernambuco,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376239,,ALEPI - Assembleia Legislativa do Estado do Piauí,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7381098,,ALESPE - Assembleia Legislativa do Estado de São Paulo,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380041,,ALESPE - Assembleia Legislativa do Estado de São Paulo,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7381099,,ALESPE - Assembleia Legislativa do Estado de São Paulo,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7349297,,"ALJT, Anamatra, ANPT, Sinait",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376585,,AMAR - UBEM - ASSOCIAÇÃO BRASILEIRA DE DIREITO AUTORAL - AUTVIS - DBA - GEDAR - INTERARTIS BRASIL -M,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359587,,AMAZUL - AMAZÔNIA AZUL TECNOLOGIAS DE DEFESA S.A.,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375230,,AMAZUL - Amazônia Azul Tecnologias de Defesa S.A.,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7365996,,AMAZÔNIA AZUL TECNOLOGIAS DE DEFESA S.A.,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7373885,,AMB - Associação Médica Brasileira,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7373934,,AMB - Associação Médica Brasileira,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360243,,AMEC e outros,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7352201,AMOP,AMOP - ASSOCIAÇÃO DOS MUNICIPIOS DO OESTE DO PARANA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359992,,AMUSUH,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378501,,ANAPCD - Associação Nacional de Apoio às Pessoas com Deficiência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378470,,ANAPcD – Assoc. Nacional de Apoio às Pessoas com Deficiência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376187,,ANAPcD – Associação Nacional de Apoio às Pessoas com Deficiência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375184,,ANAPcD – Associação Nacional de Apoio às Pessoas com Deficiência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375185,,ANAPcD – Associação Nacional de Apoio às Pessoas com Deficiência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374749,,ANATEL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7351476,,ANCINE,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374407,,ANE BRASIL - ACADEMIA NACIONAL DE ENGENHARIA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375730,,ANE BRASIL - ACADEMIA NACIONAL DE ENGENHARIA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380102,,ANER,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360275,,ANFIP E OUTROS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7366286,,ANMP - ASSOCIAÇÃO DOS MERGULHADORES PROFISSIONAIS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7353100,,ANVISA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359094,,APROSOJA-MG,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359093,,APROSOJA-MG,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
303,,"ARA APKAR MINASSIAN, Superintendente de Comunicação de Massa da ANATEL",,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
789,,ARETÉ EDITORIAL S/A,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374704,,ARMAZENE - ASSOCIAÇÃO BRASILEIRA DE ARMAZENAMENTO DE ENERGIA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380192,,ARPEN Brasil,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
769,,ASSEMB. POP.REP. GUINE-BISSAU,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376117,,ASSEMBLEIA LEGISLATIVA DO ESTADO DA PARAÍBA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375872,,ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377816,,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374801,,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374800,,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377730,,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - ALESP,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374437,,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - CÂMARA MUNICIPAL DE QUATÁ,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380871,,ASSEMBLEIA LEGISLATIVA DO ESTADO DO AMAZONAS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378351,,ASSEMBLEIA LEGISLATIVA DO ESTADO DO ESPIRITO SANTO,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7369461,,ASSEMBLEIA LEGISLATIVA DO ESTADO DO PARANÁ,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378621,,ASSEMBLEIA LEGISLATIVA DO ESTADO DO PARANÁ,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378620,,ASSEMBLEIA LEGISLATIVA DO ESTADO DO PARANÁ,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377743,,ASSEMBLEIA LEGISLATIVA DO ESTADO DO PARÁ,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377801,,ASSEMBLEIA LEGISLATIVA DO ESTADO DO PIAUÍ,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7381149,,ASSEMBLEIA LEGISLATIVA DO PARANÁ,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378824,,ASSEMBLEIA LEGISLATIVA DO PARANÁ - PR,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374404,,ASSEMBLÉIA LEGISLATIVA DO ESTADO DO MATO GROSSO,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375781,,ASSEMBLÉIA LEGISLATIVA DO ESTADO DO MATO GROSSO,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378314,,ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE DO SUL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
304,,ASSESSOR DE RELAÇÕES CONGRESSO,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377247,,ASSESSORIA DA CÂMARA MUNICIPAL DE ITABUNA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7373793,,ASSOCIAÇÃO BRASILEIRA DA INFRAESTRUTURA E INDÚSTRIAS DE BASE - ABDIB,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360159,,ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS DE SOFTWARE -ABES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360696,,ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS DE SOFTWARE -ABES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360686,,ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS DE SOFTWARE -ABES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360690,,ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS DE SOFTWARE -ABES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360163,,ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS DE SOFTWARE -ABES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360161,,ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS DE SOFTWARE -ABES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7360157,,ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS DE SOFTWARE -ABES,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375851,,ASSOCIAÇÃO BRASILEIRA DAS EMPRESAS ESTADUAIS DE SANEAMENTO - AESBE,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375132,,ASSOCIAÇÃO BRASILEIRA DE ANTROPOLOGIA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375847,,ASSOCIAÇÃO BRASILEIRA DE ANTROPOLOGIA - ABA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375130,,ASSOCIAÇÃO BRASILEIRA DE ENERGIA EÓLICA E NOVAS TECNOLOGIAS - ABEEÓLICA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378611,,ASSOCIAÇÃO BRASILEIRA DE ENTIDADES DE MEIO AMBIENTE,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378607,,ASSOCIAÇÃO BRASILEIRA DE ENTIDADES DE MEIO AMBIENTE,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7377089,,ASSOCIAÇÃO BRASILEIRA DE FRANCHISING,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378249,,ASSOCIAÇÃO BRASILEIRA DE ORGANIZAÇÕES REPRESENTATIVAS DE PESQUISA CLÍNICA - ABRACRO,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374694,,ASSOCIAÇÃO BRASILEIRA DE TELESSERVIÇOS - ABT DESONERA BRASIL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378758,,ASSOCIAÇÃO BRASILEIRA DOS ADVOGADOS CRIMINALISTAS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378871,,ASSOCIAÇÃO BRASILEIRA DOS IMPORTADORES DE ARMAS E MATERIAIS BÉLICOS – ABIAMB,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7366277,,ASSOCIAÇÃO BRASILEIRA FANTASY SPORT,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7370062,,ASSOCIAÇÃO CARAGUATÁ,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375667,,ASSOCIAÇÃO CATARINENSE DE ENGENHEIROS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376437,,ASSOCIAÇÃO CATARINENSE DE ENGENHEIROS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378665,,ASSOCIAÇÃO CIVIL MONITOR AMBIENTAL ANTIRRUÍDOS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378625,,ASSOCIAÇÃO CIVIL MONITOR AMBIENTAL ANTIRRUÍDOS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375870,,ASSOCIAÇÃO CIVIL MONITOR AMBIENTAL ANTIRRUÍDOS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
167,,ASSOCIAÇÃO COM. DE VITORIA,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7372847,,ASSOCIAÇÃO DAS EMPRESAS USUÁRIAS DE RECOF E OEA (A.E.R),,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378391,,ASSOCIAÇÃO DE TERMINAIS PORTUÁRIOS PRIVADOS (ATP),,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7366230,,ASSOCIAÇÃO DOS CUIDADORES DE IDOSOS DA REGIÃO METROPOLITANA DE SÃO PAULO - ACIRMESP,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376128,,ASSOCIAÇÃO DOS EX-INTERNOS DO EDUCANDÁRIO ALZIRA BLEY,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376066,,ASSOCIAÇÃO DOS MUNICÍPIOS MINERADORES DE MINAS GERAIS E DO BRASIL - AMIG,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7352926,,ASSOCIAÇÃO DOS PROFISSIONAIS DOS CORREIOS - ADCAP - E INTEGRANTES DE PODERES LEGISLATIVOS MUNICIPAIS E ESTADUAIS.,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7376499,,ASSOCIAÇÃO DOS SERVIDORES DA AGÊNCIA NACIONAL DE ÁGUAS - ASAGUAS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7373757,,ASSOCIAÇÃO NACIONAL DAS ASSOCIAÇÕES DE FISCAIS DE TRIBUTOS ESTADUAIS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378891,,ASSOCIAÇÃO NACIONAL DAS DISTRIBUIDORAS DE COMBUSTÍVEIS – ANDC,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7381132,,ASSOCIAÇÃO NACIONAL DAS MULHERES POLICIAIS DO BRASIL – AMPOL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380874,,ASSOCIAÇÃO NACIONAL DOS PERITOS MÉDICOS FEDERAIS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7373796,,ASSOCIAÇÃO PRO-DESENVOLVIMENTO INDUSTRIAL DO ESTADO DE GOIÁS - ADIAL,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7369110,,ASSOFEPAR,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7369111,,ASSOFEPAR,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7349550,CMCLF,"ATN  Nº 2, de 2013 - CONSOLIDAÇÃO DA LEGISLAÇÃO FEDERAL E REGULAMENTAÇÃO DE DISPOSITIVOS DA CF.",CN,COLEGIADO_LEGISLATIVO,Colegiado Legislativo,2013-03-20,2014-12-22
7351944,CMCLF,"ATN nº 1, de 2015 - Consolidação da Legislação Federal",CN,COMISSAO_TEMPORARIA,Comissão Temporária,2015-03-04,2016-11-01
7349549,CMLRE,"ATN nº 3, de 2015 - Responsabilidade das Estatais",CN,COLEGIADO_LEGISLATIVO,Colegiado Legislativo,2015-06-01,2015-08-25
7359133,,AUTORIDADE PORTUÁRIA DE SANTOS S.A.,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7375742,,AUTORIDADE PORTUÁRIA DE SANTOS S.A.,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7353491,AVANTE,AVANTE,,PARTIDO_POLITICO,Partido político,1989-11-01,
7371287,,Abes - Associação Brasileira das Empresas de Software e outras entidades,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7364326,,Academia Brasileira de Ciências,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7352652,,Academia Nacional de Engenharia - ANE Brasil,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378632,,Academia Nacional de Engenharia — ANE,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7359497,,Academia Nacional de Medicina - ANM,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7351440,AGU,Advocacia Geral da União,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
55314,ADVOSF,Advocacia do Senado Federal,SF,ORGAO_INTERNO,Órgão da estrutura administrativa interna do Poder Legislativo,1995-01-09,
7374546,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374544,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374549,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374550,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374542,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374541,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374563,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374543,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374548,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374558,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374557,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374538,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374537,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374535,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374547,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361361,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361405,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361369,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361400,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361409,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361408,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361407,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361406,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361403,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361367,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361365,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361351,,Advocacia do Senado Federal,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
5388885,,Advocacia-Geral da União,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7361051,,Advocacia-Geral da União,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7351441,AGU,Advocacia-Geral da União,,MINISTERIO,Ministério,,
7351442,AGU,Advocacia-Geral da União,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7364372,,Advocacia-Geral da União - AGU,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7353541,,Agência Brasileira Gestora de Fundos Garantidores e Garantias S.A. - ABGF,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7372802,,Agência Brasileira de Apoio à Gestão do SUS - AgSUS,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7379463,,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7379320,ABIN,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7378532,Abin,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380071,,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7379560,,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7379559,,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380750,,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7380186,,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
7374756,ABIN,Agência Brasileira de Inteligência,,ENTE_JURIDICO,Ente Jurídico - não categorizado,,
